battery_id,order_id,battery_name_id,quantity,order_date,order_time,unit_price,total_price,battery_size,battery_category,battery_specifications,battery_name
658,6830,generic_lithium_ion_pack_id,1,15-04-2024,13:38:28,62752.14,62752.14,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
659,8037,generic_lithium_ion_pack_id,1,13-09-2024,13:54:19,44864.31,44864.31,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
660,13256,high_capacity_li_ion_id,1,30-08-2024,17:56:31,69595.31,69595.31,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
661,20516,generic_lithium_ion_pack_id,1,20-01-2024,12:19:14,45890.74,45890.74,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
662,12820,quick_swap_power_pack_id,1,29-06-2024,16:13:34,36323.45,36323.45,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
663,7047,high_capacity_li_ion_id,1,22-11-2024,19:06:49,89725.68,89725.68,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
664,448,generic_lithium_ion_pack_id,1,29-07-2024,13:03:34,37125.81,37125.81,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
665,16782,high_capacity_li_ion_id,1,10-02-2024,22:59:13,92440.09,92440.09,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
666,18113,quick_swap_power_pack_id,1,25-05-2024,15:21:36,42106.76,42106.76,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
667,19875,generic_lithium_ion_pack_id,1,12-10-2024,15:51:23,52134.29,52134.29,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
668,18223,high_capacity_li_ion_id,1,30-08-2024,13:07:13,83153.15,83153.15,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
669,1838,intelligent_power_pack_id,1,09-09-2024,20:56:38,43896.88,43896.88,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
670,12204,intelligent_power_pack_id,2,05-04-2024,14:02:10,26838.41,53676.81,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
671,16769,generic_lithium_ion_pack_id,1,06-07-2024,20:30:23,64981.93,64981.93,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
672,4496,intelligent_power_pack_id,1,14-09-2024,16:15:33,45813.5,45813.5,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
673,13009,quick_swap_power_pack_id,1,28-01-2024,18:00:16,47604.52,47604.52,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
674,9759,high_capacity_li_ion_id,1,18-07-2024,13:17:54,95736.76,95736.76,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
675,10238,high_capacity_li_ion_id,1,22-11-2024,14:26:54,104477.12,104477.12,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
676,17026,generic_lithium_ion_pack_id,1,24-10-2024,19:40:30,65091.66,65091.66,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
677,15034,universal_battery_pack_id,1,21-04-2024,11:30:43,33980.58,33980.58,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
678,128,quick_swap_power_pack_id,1,07-05-2024,21:05:06,49793.02,49793.02,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
679,5352,universal_battery_pack_id,1,06-07-2024,18:04:35,37513.23,37513.23,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
680,17437,universal_battery_pack_id,1,25-05-2024,18:57:47,31586.75,31586.75,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
681,17916,generic_lithium_ion_pack_id,1,25-04-2024,18:35:58,33171.26,33171.26,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
682,18941,intelligent_power_pack_id,1,27-08-2024,20:13:18,34312.18,34312.18,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
683,534,universal_battery_pack_id,1,24-03-2024,16:43:32,50615.88,50615.88,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
684,452,generic_lithium_ion_pack_id,1,17-03-2024,13:24:11,30653.16,30653.16,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
685,21308,quick_swap_power_pack_id,1,20-11-2024,16:44:35,37797.08,37797.08,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
686,7133,high_capacity_li_ion_id,1,04-09-2024,15:44:32,109242.63,109242.63,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
687,2557,intelligent_power_pack_id,1,11-12-2024,14:09:47,39511.46,39511.46,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
688,9193,intelligent_power_pack_id,1,09-05-2024,17:44:17,25345.41,25345.41,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
689,18957,quick_swap_power_pack_id,1,12-08-2024,12:28:26,30622.6,30622.6,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
690,19984,high_capacity_li_ion_id,1,01-10-2024,13:17:15,67503.63,67503.63,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
691,1754,generic_lithium_ion_pack_id,1,12-04-2024,17:11:32,50958.79,50958.79,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
692,14766,intelligent_power_pack_id,1,04-12-2024,15:03:38,36678.7,36678.7,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
693,14764,generic_lithium_ion_pack_id,1,26-01-2024,14:19:19,32116.37,32116.37,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
694,239,intelligent_power_pack_id,1,21-01-2024,19:57:52,28757.93,28757.93,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
695,16411,high_capacity_li_ion_id,1,06-08-2024,17:39:10,70774.29,70774.29,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
696,16700,universal_battery_pack_id,1,31-05-2024,19:17:42,42740.23,42740.23,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
697,9214,intelligent_power_pack_id,1,03-12-2024,12:41:43,41881.36,41881.36,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
698,2309,high_capacity_li_ion_id,1,04-10-2024,13:06:36,107621.42,107621.42,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
699,20139,high_capacity_li_ion_id,1,08-06-2024,20:28:45,95849.84,95849.84,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
700,13369,intelligent_power_pack_id,1,16-11-2024,16:07:05,39944.24,39944.24,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
701,17271,intelligent_power_pack_id,1,29-07-2024,21:38:55,29714.24,29714.24,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
702,10614,universal_battery_pack_id,1,15-08-2024,18:18:41,33421.96,33421.96,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
703,621,generic_lithium_ion_pack_id,1,29-02-2024,20:49:29,36831.44,36831.44,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
704,10127,high_capacity_li_ion_id,1,30-03-2024,14:47:03,69067.37,69067.37,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
705,8842,universal_battery_pack_id,1,07-04-2024,19:35:27,57226.0,57226.0,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
706,1831,universal_battery_pack_id,1,04-06-2024,20:02:14,39782.14,39782.14,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
707,19687,universal_battery_pack_id,1,21-07-2024,13:03:40,44541.48,44541.48,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
708,8375,quick_swap_power_pack_id,1,18-11-2024,19:47:23,27940.03,27940.03,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
709,1995,generic_lithium_ion_pack_id,1,15-05-2024,22:19:33,67375.29,67375.29,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
710,5634,quick_swap_power_pack_id,1,05-05-2024,13:04:21,45652.52,45652.52,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
711,12041,quick_swap_power_pack_id,1,26-12-2024,18:23:07,32079.47,32079.47,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
712,15577,universal_battery_pack_id,1,13-09-2024,18:14:07,39658.59,39658.59,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
713,20590,quick_swap_power_pack_id,1,07-06-2024,13:56:47,26978.64,26978.64,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
714,20008,quick_swap_power_pack_id,1,06-09-2024,18:17:33,49397.69,49397.69,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
715,1411,intelligent_power_pack_id,1,28-03-2024,16:36:53,37924.95,37924.95,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
716,2236,universal_battery_pack_id,1,01-06-2024,21:32:03,64729.2,64729.2,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
717,17572,high_capacity_li_ion_id,1,01-06-2024,12:58:36,64879.31,64879.31,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
718,20591,universal_battery_pack_id,1,19-07-2024,14:05:32,54884.79,54884.79,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
719,3652,quick_swap_power_pack_id,1,30-06-2024,13:21:01,39281.5,39281.5,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
720,5872,generic_lithium_ion_pack_id,1,06-12-2024,13:07:26,58933.94,58933.94,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
721,7183,high_capacity_li_ion_id,1,18-08-2024,12:33:41,110817.35,110817.35,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
722,2236,generic_lithium_ion_pack_id,1,05-09-2024,21:32:03,52639.69,52639.69,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
723,16257,universal_battery_pack_id,1,09-12-2024,13:39:50,61779.5,61779.5,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
724,15654,intelligent_power_pack_id,1,02-03-2024,21:08:38,42587.14,42587.14,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
725,985,universal_battery_pack_id,1,28-05-2024,14:34:50,42502.53,42502.53,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
726,143,quick_swap_power_pack_id,1,01-06-2024,13:41:36,28500.02,28500.02,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
727,193,universal_battery_pack_id,1,10-04-2024,20:55:47,41109.85,41109.85,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
728,14407,quick_swap_power_pack_id,1,07-02-2024,21:23:51,40171.61,40171.61,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
729,19906,generic_lithium_ion_pack_id,1,28-02-2024,20:00:54,48839.34,48839.34,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
730,19835,intelligent_power_pack_id,1,13-02-2024,19:26:12,32817.4,32817.4,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
731,13651,quick_swap_power_pack_id,1,04-06-2024,20:48:30,40795.61,40795.61,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
732,4408,quick_swap_power_pack_id,1,01-05-2024,12:11:56,42993.5,42993.5,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
733,8924,universal_battery_pack_id,1,16-07-2024,13:46:55,45435.77,45435.77,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
734,9038,universal_battery_pack_id,1,16-05-2024,12:20:31,54049.72,54049.72,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
735,3844,generic_lithium_ion_pack_id,1,15-05-2024,15:59:29,46192.34,46192.34,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
736,2096,generic_lithium_ion_pack_id,1,24-04-2024,18:11:16,47455.88,47455.88,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
737,11230,generic_lithium_ion_pack_id,1,10-11-2024,12:28:41,44812.51,44812.51,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
738,15473,high_capacity_li_ion_id,1,29-04-2024,11:50:09,107204.67,107204.67,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
739,1169,intelligent_power_pack_id,1,06-06-2024,16:08:25,42677.87,42677.87,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
740,12499,intelligent_power_pack_id,1,11-12-2024,12:54:46,45922.75,45922.75,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
741,1938,universal_battery_pack_id,1,06-08-2024,11:46:18,57306.76,57306.76,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
742,10614,intelligent_power_pack_id,1,20-01-2024,18:18:41,26117.75,26117.75,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
743,3272,high_capacity_li_ion_id,1,24-01-2024,19:43:11,74648.74,74648.74,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
744,17302,quick_swap_power_pack_id,1,30-04-2024,16:55:46,40061.42,40061.42,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
745,14503,universal_battery_pack_id,1,09-01-2024,18:51:33,38293.36,38293.36,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
746,8336,universal_battery_pack_id,1,10-06-2024,13:46:47,67623.4,67623.4,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
747,10930,high_capacity_li_ion_id,1,20-07-2024,11:53:36,89440.19,89440.19,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
748,12168,intelligent_power_pack_id,1,14-04-2024,19:30:32,48253.81,48253.81,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
749,11605,high_capacity_li_ion_id,1,15-07-2024,14:30:53,79104.94,79104.94,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
750,18792,high_capacity_li_ion_id,1,07-03-2024,11:33:33,87204.98,87204.98,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
751,12390,high_capacity_li_ion_id,1,21-11-2024,14:20:37,83335.85,83335.85,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
752,74,generic_lithium_ion_pack_id,1,27-03-2024,12:01:12,47308.86,47308.86,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
753,10993,high_capacity_li_ion_id,1,18-09-2024,20:21:27,74516.51,74516.51,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
754,5141,generic_lithium_ion_pack_id,1,21-01-2024,12:57:51,50297.62,50297.62,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
755,7948,high_capacity_li_ion_id,1,19-12-2024,11:50:01,78861.18,78861.18,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
756,8597,generic_lithium_ion_pack_id,1,02-07-2024,15:42:20,31034.24,31034.24,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
757,8459,generic_lithium_ion_pack_id,2,24-02-2024,13:35:10,66429.63,132859.26,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
758,17947,high_capacity_li_ion_id,1,26-09-2024,12:44:18,79906.75,79906.75,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
759,14075,quick_swap_power_pack_id,1,14-07-2024,12:02:53,41001.88,41001.88,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
760,10496,generic_lithium_ion_pack_id,1,15-07-2024,19:07:19,48113.75,48113.75,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
761,3082,universal_battery_pack_id,1,11-12-2024,12:37:30,61712.92,61712.92,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
762,14778,quick_swap_power_pack_id,1,07-07-2024,17:50:21,30513.5,30513.5,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
763,9071,universal_battery_pack_id,1,04-12-2024,17:22:55,64657.55,64657.55,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
764,1249,intelligent_power_pack_id,1,07-04-2024,20:40:44,27291.63,27291.63,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
765,8716,intelligent_power_pack_id,1,10-02-2024,18:32:48,27106.91,27106.91,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
766,20884,generic_lithium_ion_pack_id,1,28-08-2024,11:27:01,52058.32,52058.32,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
767,10189,quick_swap_power_pack_id,1,10-01-2024,14:58:52,42585.68,42585.68,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
768,1227,high_capacity_li_ion_id,1,15-02-2024,16:20:21,88780.07,88780.07,S,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
769,17580,intelligent_power_pack_id,1,28-09-2024,14:23:47,37354.8,37354.8,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
770,11107,high_capacity_li_ion_id,1,11-05-2024,21:22:34,95775.09,95775.09,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
771,765,universal_battery_pack_id,1,18-06-2024,17:11:41,54700.32,54700.32,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
772,19840,generic_lithium_ion_pack_id,1,13-03-2024,19:50:13,68274.63,68274.63,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
773,7895,generic_lithium_ion_pack_id,1,13-05-2024,12:31:38,66832.17,66832.17,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
774,5899,intelligent_power_pack_id,1,31-08-2024,18:12:18,44693.26,44693.26,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
775,6728,intelligent_power_pack_id,1,26-02-2024,17:31:49,27291.41,27291.41,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
776,20663,universal_battery_pack_id,1,04-05-2024,15:29:38,47455.03,47455.03,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
777,2577,quick_swap_power_pack_id,1,04-07-2024,17:21:15,48240.78,48240.78,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
778,14595,quick_swap_power_pack_id,1,06-03-2024,13:52:33,46823.23,46823.23,M,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
779,7016,generic_lithium_ion_pack_id,1,22-02-2024,13:03:06,49112.92,49112.92,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
780,20537,high_capacity_li_ion_id,1,12-10-2024,16:11:58,113116.68,113116.68,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
781,15451,universal_battery_pack_id,1,05-01-2024,18:47:59,52998.37,52998.37,M,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
782,7590,universal_battery_pack_id,2,11-07-2024,12:32:04,38156.11,76312.23,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
783,11230,generic_lithium_ion_pack_id,1,02-05-2024,12:28:41,31922.61,31922.61,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
784,14073,high_capacity_li_ion_id,1,17-07-2024,11:38:00,114025.92,114025.92,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
785,15301,quick_swap_power_pack_id,1,25-08-2024,12:29:46,34628.89,34628.89,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
786,224,high_capacity_li_ion_id,1,16-06-2024,16:39:58,110776.76,110776.76,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
787,5377,quick_swap_power_pack_id,1,10-09-2024,12:17:20,34171.02,34171.02,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
788,1653,generic_lithium_ion_pack_id,1,13-12-2024,17:28:53,37248.8,37248.8,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
789,17725,generic_lithium_ion_pack_id,1,13-03-2024,17:19:56,69165.9,69165.9,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
790,3913,intelligent_power_pack_id,1,13-03-2024,18:45:53,36635.88,36635.88,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
791,7826,universal_battery_pack_id,1,04-09-2024,12:20:56,31242.16,31242.16,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
792,18486,generic_lithium_ion_pack_id,1,17-04-2024,18:48:11,47335.37,47335.37,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
793,7124,universal_battery_pack_id,1,19-01-2024,13:24:00,36136.76,36136.76,XL,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
794,6890,quick_swap_power_pack_id,1,24-09-2024,13:15:44,26448.7,26448.7,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
795,10133,generic_lithium_ion_pack_id,1,29-10-2024,15:41:32,53498.71,53498.71,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
796,11230,high_capacity_li_ion_id,1,08-06-2024,12:28:41,67932.13,67932.13,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
797,18067,high_capacity_li_ion_id,1,30-03-2024,18:09:08,82435.73,82435.73,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
798,13900,intelligent_power_pack_id,1,19-09-2024,13:32:59,37764.74,37764.74,L,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
799,8191,intelligent_power_pack_id,1,24-02-2024,16:22:35,47742.98,47742.98,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
800,4077,quick_swap_power_pack_id,1,15-01-2024,13:55:11,38474.12,38474.12,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
801,9755,universal_battery_pack_id,1,13-08-2024,13:02:09,43321.81,43321.81,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
802,7680,intelligent_power_pack_id,1,18-12-2024,17:41:56,36132.31,36132.31,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
803,11064,universal_battery_pack_id,1,14-03-2024,18:07:43,36399.47,36399.47,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
804,12119,high_capacity_li_ion_id,1,13-11-2024,11:57:15,70731.35,70731.35,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
805,2924,intelligent_power_pack_id,1,13-08-2024,18:00:30,35926.71,35926.71,XL,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
806,20863,generic_lithium_ion_pack_id,1,29-01-2024,19:08:45,34588.33,34588.33,S,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
807,322,quick_swap_power_pack_id,1,29-12-2024,13:02:13,27185.22,27185.22,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
808,19487,generic_lithium_ion_pack_id,1,26-03-2024,20:19:08,56436.83,56436.83,M,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
809,16212,universal_battery_pack_id,1,24-05-2024,17:53:09,68425.11,68425.11,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
810,15456,quick_swap_power_pack_id,1,29-07-2024,19:58:07,27355.94,27355.94,L,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
811,4746,universal_battery_pack_id,1,21-06-2024,14:31:37,48667.47,48667.47,XL,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
812,20560,intelligent_power_pack_id,1,01-06-2024,19:51:47,32319.14,32319.14,M,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
813,18817,intelligent_power_pack_id,1,10-07-2024,18:07:20,35152.12,35152.12,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
814,6550,quick_swap_power_pack_id,1,15-01-2024,18:14:45,46876.54,46876.54,S,Swappable Batteries,"Lightweight, quick-release mechanism",Quick Swap Power Pack
815,17551,universal_battery_pack_id,1,28-11-2024,18:50:54,59265.71,59265.71,S,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
816,14728,high_capacity_li_ion_id,1,09-12-2024,18:49:15,85804.26,85804.26,L,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
817,15674,intelligent_power_pack_id,1,25-08-2024,14:16:35,42883.08,42883.08,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
818,13352,high_capacity_li_ion_id,1,11-07-2024,13:19:07,106070.14,106070.14,M,"60V, 100Ah Lithium-Ion Battery","60V, 100Ah, e-rickshaw compatible",High-Capacity Li-Ion
819,12702,universal_battery_pack_id,1,07-07-2024,18:03:06,52987.24,52987.24,L,Standardized Batteries,"Standardized form factor, interoperable",Universal Battery Pack
820,3940,generic_lithium_ion_pack_id,1,24-10-2024,12:29:28,42703.55,42703.55,L,Lithium-Ion Batteries,"High energy density, long cycle life",Generic Lithium-Ion Pack
821,8569,intelligent_power_pack_id,1,26-04-2024,21:51:28,33612.47,33612.47,S,Smart Batteries,"Integrated BMS, real-time monitoring",Intelligent Power Pack
